ts,bull_score,bear_score,velocity,delta,volume_ratio,weaken_signals,trend_state,base_state,structure_score,mtf_agreement
2026-06-24T19:49:19.862900+00:00,3,11,-5.0125020331907475e-06,1.3637602499999992,1.1257954870911786,1,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:49:50.577895+00:00,3,11,1.3369263230828167e-05,1.4273146849999991,0.34436245939536153,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:50:20.703072+00:00,3,11,-2.1713350369962085e-05,1.1151818319999993,0.015967516323492144,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:51:06.117729+00:00,3,11,0.00021718066089745732,1.4400396299999985,1.696974647336143,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:51:36.557507+00:00,3,11,-8.34599142032082e-05,1.5271027899999985,0.006047993196520197,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:52:06.773660+00:00,3,11,-0.0001501626762325853,1.6563626799999989,2.4720223632556237,1,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:52:38.070396+00:00,3,11,-0.00018350154308115774,1.6491487999999985,0.3064513833094597,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:53:09.086289+00:00,3,11,0.00013352249019444213,1.638075579999996,0.0229043834416006,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:53:39.429779+00:00,3,11,-4.336318111354367e-05,1.644582727999996,3.5597553377060955,1,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:54:10.229506+00:00,3,11,-6.678019299475776e-05,1.0588662299999962,0.030491059973038824,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:54:40.338771+00:00,3,11,0.0004510750622316521,0.9330427699999955,0.061785867360200676,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:55:11.727656+00:00,3,11,1.0067002820077241e-05,0.9353138579999953,0.008627598696746525,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:55:42.171842+00:00,3,11,-4.9715126520070875e-06,0.9742662769999949,0.899595347878352,1,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:56:12.382627+00:00,3,11,-4.9715126520070875e-06,0.9742662769999949,0.899595347878352,1,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:57:16.131883+00:00,3,11,2.339077247590472e-05,1.0798330179999946,0.06346920007279157,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:57:46.544234+00:00,3,11,3.5075020754928225e-05,1.0252420059999945,0.08282997008314008,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:58:17.108405+00:00,3,11,8.849070571001319e-05,1.0110743129999946,0.39036051039678565,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:58:47.617946+00:00,3,11,-8.339421125034846e-06,1.013883789999992,0.1902493842198181,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:59:19.098758+00:00,3,11,2.8384583171620774e-05,1.0293689399999861,0.38146499724868377,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T19:59:50.487591+00:00,3,11,6.33530072964661e-05,1.038143484999985,2.4683471503178978,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:00:27.449607+00:00,3,11,1.0018000080348798e-05,1.030513919999988,5.46311177936434,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:00:57.870386+00:00,3,11,-1.4997913528384951e-05,1.2336298749999879,0.1145858611451743,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:01:28.779275+00:00,3,11,0.00013488825309887297,1.4844846199999862,0.0036872571166864676,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:01:59.566298+00:00,3,11,-8.27239933661177e-06,1.808775285999986,0.09543660883799879,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:02:35.823288+00:00,3,11,5.308320538927379e-05,1.809330328999986,0.04188392206072247,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:03:07.000658+00:00,3,11,-9.268968419602493e-05,1.8089540079999864,1.0931145110470372e-06,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:03:37.773739+00:00,3,11,0.0001328461342076661,1.8099380079999872,0.05290258216974544,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:04:08.296449+00:00,3,11,0.0,1.8104820099999883,0.21029501437847814,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:04:39.189240+00:00,3,11,8.305233958440609e-05,1.7567075499999896,0.04504845302979364,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:05:09.746070+00:00,3,11,-0.00021568529855822674,1.8784675499999923,0.3067855036837269,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:05:40.471072+00:00,3,11,-0.00011607661056297156,1.5816621899999919,0.40601717224865336,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:06:10.935200+00:00,4,10,0.0008573218584099977,8.357898449999988,0.0028920238543150628,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:06:41.400043+00:00,4,10,-0.00021393542441496889,8.191428850000005,4.294926672234484,1,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:07:12.501569+00:00,4,10,-0.00031276749851846976,7.985481500000007,0.03343158374321709,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:07:46.492805+00:00,4,10,0.0004120109430106464,7.982671170000009,0.033979064682751414,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:08:16.847972+00:00,4,10,3.13286212431289e-05,7.988148462000007,3.4612708685905926,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:08:47.746693+00:00,4,10,-8.255320554097116e-05,7.3003715400000155,0.011577296941760429,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:09:18.752544+00:00,4,10,-3.293536434746809e-05,7.399897210000018,0.023919657887657885,2,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:09:49.332272+00:00,4,10,0.00013177834881728933,7.646443560000018,0.015065066220258872,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:10:25.081244+00:00,4,10,0.00011363491927678176,7.645717745000018,0.05160813396831638,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:10:55.720914+00:00,4,10,2.7975382269446755e-05,8.224525739000022,0.020529307968524795,3,BEAR,BEAR,-6.0,BEAR_ALIGNED
2026-06-24T20:11:25.889559+00:00,4,8,9.863534853025147e-05,8.241210167000023,0.022846701000917406,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:11:56.679509+00:00,4,8,-0.0001446002451632693,8.241172372000026,0.33888035295420943,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:12:26.928761+00:00,4,8,-5.7535445020623526e-05,8.242728992000027,0.010443614667366588,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:12:57.713448+00:00,4,8,1.4835078497150504e-05,8.245328428000025,0.39991485820442413,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:13:55.135633+00:00,4,8,4.612490101061331e-05,8.196206708000025,0.4300305098046096,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:14:25.264057+00:00,4,8,-0.00011683730830274914,8.199400414000023,1.2931886628895575,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:14:56.027044+00:00,4,8,4.777950527454254e-05,8.200457502000017,0.3839025366667232,3,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:15:26.179097+00:00,4,8,-2.8003684614968363e-05,8.40662853200001,0.1660275546634932,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:15:56.888983+00:00,4,8,0.0,8.783231750000006,0.09392233456961423,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:16:27.291318+00:00,4,8,-9.894948383740803e-06,8.830474051,0.027783706788062246,2,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:16:57.825205+00:00,4,8,-3.7877803382211264e-05,9.371797056,2.7101283575362913,1,BEAR,BEAR,-6.0,MIXED
2026-06-24T20:17:28.789628+00:00,4,8,0.00011528706479133042,9.449284579999997,0.04511853826620088,3,BEAR,BEAR,-6.0,MIXED
