ts,bull_score,bear_score,velocity,delta,volume_ratio,weaken_signals,trend_state,base_state,structure_score,mtf_agreement
2026-06-24T12:10:42.840760+00:00,4,6,-2.5435458130303292e-05,0.44579391000003465,0.23774125834308368,2,BEAR,BEAR,-3.0,CONFLICTED
2026-06-24T12:11:14.513438+00:00,4,6,4.771675335210192e-05,0.5017085600000337,0.5384846933033506,2,BEAR,BEAR,-3.0,CONFLICTED
