ts,bull_score,bear_score,velocity,delta,volume_ratio,weaken_signals,trend_state,base_state,structure_score,mtf_agreement
2026-06-24T12:11:47.852548+00:00,4,6,0.0,0.5377085600000386,0.5063399329342632,1,BEAR,BEAR,-3.0,CONFLICTED
