bot_version,exchange,fee_profile,pipeline_outcome,momentum_pts,reason,edge_score,adx,ai_gate_called,effective_threshold,structure_bias,stage,edge_trigger_reason,x_shadow,edge_trigger,x_win_prob,x_latency_ms,mtf_1h,x_lane,x_edge_threshold_max,edge_threshold,analyzer_sync_id,outcome,trade_id,price,regime,mtf_15m,orderflow_pts,x_effective_threshold,ts,mtf_4h,data_symbol
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,PERIODIC_RESEARCH_AI,4.3,67.6,True,3.0,LEAN_BEAR,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62527.0,BEAR,BEARISH,,3.0,2026-06-23T09:24:54.694505+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,DEEPSEEK_RESPONSE,4.3,67.6,False,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,,True,,8120,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,3f932139-4bfc-4326-863e-d8c4f5b119ad,62513.0,BEAR,BEARISH,,,2026-06-23T09:25:02.915702+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_SCAN_MODEL,4.3,67.6,True,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,False,True,68,8120,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,3f932139-4bfc-4326-863e-d8c4f5b119ad,62513.0,BEAR,BEARISH,,,2026-06-23T09:25:02.936197+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,4.3,67.6,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-42456592e7de,62513.0,BEAR,BEARISH,,,2026-06-23T09:25:03.258872+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,4.3,67.6,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-42456592e7de,62513.0,BEAR,BEARISH,,,2026-06-23T09:25:03.318273+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,WOULD_BLOCK_CLUSTER_ENTRY,4.3,67.6,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-42456592e7de,62513.0,BEAR,BEARISH,,,2026-06-23T09:25:03.609589+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,WOULD_BLOCK_GOLDEN_STACK_MOMENTUM_CHOP_1.00,4.3,67.6,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,c65c-723c3f3a4cc5,62513.0,BEAR,BEARISH,,,2026-06-23T09:25:04.800072+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,4.3,67.6,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,c65c-723c3f3a4cc5,62513.0,BEAR,BEARISH,,,2026-06-23T09:25:04.871015+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,WOULD_BLOCK_CLUSTER_ENTRY,4.3,67.6,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,c65c-723c3f3a4cc5,62513.0,BEAR,BEARISH,,,2026-06-23T09:25:04.935842+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_169s,4.3,67.6,True,3.0,LEAN_BEAR,PIPELINE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,NO_SIGNAL,3015df7b-2ca8-430a-881a-eab42adea56f,62513.0,BEAR,BEARISH,,,2026-06-23T09:25:05.482420+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_138s,4.3,67.6,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_138s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62513.0,BEAR,BEARISH,,3.0,2026-06-23T09:25:35.938310+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.42,AI_COOLDOWN_108s,3.8,67.6,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_108s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62508.0,BEAR,BEARISH,,3.0,2026-06-23T09:26:06.644719+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.64,AI_COOLDOWN_77s,3.9,67.6,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_77s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62510.0,BEAR,BEARISH,,3.0,2026-06-23T09:26:37.199939+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.22,AI_COOLDOWN_46s,3.7,67.6,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_46s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62520.0,BEAR,BEARISH,,3.0,2026-06-23T09:27:08.673073+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.16,PERIODIC_RESEARCH_AI,3.5,67.6,True,3.0,LEAN_BEAR,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62523.0,BEAR,BEARISH,,3.0,2026-06-23T09:28:48.593649+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.16,DEEPSEEK_RESPONSE,3.5,67.6,False,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,,True,,8551,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,f586d9f0-b59d-45e7-8eba-1e7fd548d97f,62523.0,BEAR,BEARISH,,,2026-06-23T09:28:57.485180+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.16,AI_SCAN_MODEL,3.5,67.6,True,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,False,True,62,8551,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,f586d9f0-b59d-45e7-8eba-1e7fd548d97f,62523.0,BEAR,BEARISH,,,2026-06-23T09:28:57.537679+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.16,WOULD_BLOCK_GOLDEN_STACK_STRUCTURE_-1.0,3.5,67.6,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-5787f770e211,62523.0,BEAR,BEARISH,,,2026-06-23T09:28:58.085592+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.16,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,3.5,67.6,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-5787f770e211,62523.0,BEAR,BEARISH,,,2026-06-23T09:28:58.263502+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.16,WOULD_BLOCK_CLUSTER_ENTRY,3.5,67.6,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-5787f770e211,62523.0,BEAR,BEARISH,,,2026-06-23T09:28:58.509837+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.16,AI_COOLDOWN_169s,3.5,67.6,True,3.0,LEAN_BEAR,PIPELINE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,NO_SIGNAL,fdd81c63-f75f-4524-858d-0cfe38a00ab7,62523.0,BEAR,BEARISH,,,2026-06-23T09:28:59.186816+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_139s,3.6,67.6,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_139s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62537.0,BEAR,BEARISH,,3.0,2026-06-23T09:29:29.404521+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_138s,3.6,67.6,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_138s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62537.0,BEAR,BEARISH,,3.0,2026-06-23T09:29:30.510520+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.1,AI_COOLDOWN_107s,3.6,67.6,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_107s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62567.0,BEAR,BEARISH,,3.0,2026-06-23T09:30:01.171353+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_76s,4.3,67.23,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_76s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62530.0,BEAR,BEARISH,,3.0,2026-06-23T09:30:32.524612+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,1.0,AI_COOLDOWN_45s,4.3,67.23,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_45s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62500.0,BEAR,BEARISH,,3.0,2026-06-23T09:31:03.027555+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.93,AI_COOLDOWN_15s,4.3,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_15s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62520.0,BEAR,BEARISH,,3.0,2026-06-23T09:31:33.868284+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.74,PERIODIC_RESEARCH_AI,4.0,67.65,True,3.0,LEAN_BEAR,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62518.0,BEAR,BEARISH,,3.0,2026-06-23T09:32:04.599089+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.74,DEEPSEEK_RESPONSE,4.0,67.65,False,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,,True,,6529,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,48df458e-dd13-48a7-9093-7ccbac62205c,62521.0,BEAR,BEARISH,,,2026-06-23T09:32:11.249898+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.74,AI_SCAN_MODEL,4.0,67.65,True,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,False,True,62,6529,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,48df458e-dd13-48a7-9093-7ccbac62205c,62521.0,BEAR,BEARISH,,,2026-06-23T09:32:11.285167+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.74,WOULD_BLOCK_GOLDEN_STACK_STRUCTURE_-1.0,4.0,67.65,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-99b9b0028eab,62521.0,BEAR,BEARISH,,,2026-06-23T09:32:11.676644+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.74,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,4.0,67.65,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-99b9b0028eab,62521.0,BEAR,BEARISH,,,2026-06-23T09:32:11.759586+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.74,WOULD_BLOCK_CLUSTER_ENTRY,4.0,67.65,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-99b9b0028eab,62521.0,BEAR,BEARISH,,,2026-06-23T09:32:11.985955+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.74,AI_COOLDOWN_172s,4.0,67.65,True,3.0,LEAN_BEAR,PIPELINE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,NO_SIGNAL,cc556461-04f2-4628-b84a-c4e9d11b274a,62521.0,BEAR,BEARISH,,,2026-06-23T09:32:12.369322+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.32,AI_COOLDOWN_142s,3.7,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_142s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62515.0,BEAR,BEARISH,,3.0,2026-06-23T09:32:42.660938+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.32,AI_COOLDOWN_111s,3.7,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_111s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62515.0,BEAR,BEARISH,,3.0,2026-06-23T09:33:13.454887+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.19,AI_COOLDOWN_80s,3.5,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_80s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62506.0,BEAR,BEARISH,,3.0,2026-06-23T09:33:43.783733+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.54,AI_COOLDOWN_50s,3.9,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_50s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62503.0,BEAR,BEARISH,,3.0,2026-06-23T09:34:14.039742+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.13,AI_COOLDOWN_19s,3.4,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_19s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62505.0,BEAR,BEARISH,,3.0,2026-06-23T09:34:44.750156+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,PERIODIC_RESEARCH_AI,3.3,67.65,True,3.0,LEAN_BEAR,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62514.0,BEAR,BEARISH,,3.0,2026-06-23T09:35:16.685541+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,DEEPSEEK_RESPONSE,3.3,67.65,False,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,,True,,8104,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,d58a46b5-ae93-41a4-9f39-62c9520d3e96,62514.0,BEAR,BEARISH,,,2026-06-23T09:35:25.127725+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_SCAN_MODEL,3.3,67.65,True,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,False,True,62,8104,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,d58a46b5-ae93-41a4-9f39-62c9520d3e96,62514.0,BEAR,BEARISH,,,2026-06-23T09:35:25.164075+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,WOULD_BLOCK_GOLDEN_STACK_STRUCTURE_-1.0,3.3,67.65,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-07aa7416c473,62514.0,BEAR,BEARISH,,,2026-06-23T09:35:25.633296+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,3.3,67.65,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-07aa7416c473,62514.0,BEAR,BEARISH,,,2026-06-23T09:35:25.793380+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,WOULD_BLOCK_CLUSTER_ENTRY,3.3,67.65,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-07aa7416c473,62514.0,BEAR,BEARISH,,,2026-06-23T09:35:25.875288+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_170s,3.3,67.65,True,3.0,LEAN_BEAR,PIPELINE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,NO_SIGNAL,83bbe929-2224-4a10-97d5-a62c963801cc,62514.0,BEAR,BEARISH,,,2026-06-23T09:35:26.375591+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_139s,3.3,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_139s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62514.0,BEAR,BEARISH,,3.0,2026-06-23T09:35:57.338665+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.0,AI_COOLDOWN_108s,2.7,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_108s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62532.0,BEAR,BEARISH,,3.0,2026-06-23T09:36:28.297582+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.32,AI_COOLDOWN_77s,3.7,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_77s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62507.0,BEAR,BEARISH,,3.0,2026-06-23T09:36:59.083299+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.32,AI_COOLDOWN_47s,3.6,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_47s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62513.0,BEAR,BEARISH,,3.0,2026-06-23T09:37:29.397566+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.32,AI_COOLDOWN_46s,3.6,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_46s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62513.0,BEAR,BEARISH,,3.0,2026-06-23T09:37:30.091809+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.35,AI_COOLDOWN_16s,3.7,67.65,True,3.0,LEAN_BEAR,EDGE,AI_COOLDOWN_16s,,False,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WAIT,,62503.0,BEAR,BEARISH,,3.0,2026-06-23T09:38:00.738989+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.54,PERIODIC_RESEARCH_AI,4.0,67.65,True,3.0,LEAN_BEAR,EDGE,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,TRIGGER,,62513.0,BEAR,BEARISH,,3.0,2026-06-23T09:38:31.400531+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.54,DEEPSEEK_RESPONSE,4.0,67.65,False,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,,True,,7421,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,API_OK,f143fbfe-1e36-43e7-83a9-10b662a24d1c,62513.0,BEAR,BEARISH,,,2026-06-23T09:38:38.963624+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.54,AI_SCAN_MODEL,4.0,67.65,True,3.0,LEAN_BEAR,AI,PERIODIC_RESEARCH_AI,False,True,72,7421,BEARISH,AI_SCAN,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,APPROVE,f143fbfe-1e36-43e7-83a9-10b662a24d1c,62513.0,BEAR,BEARISH,,,2026-06-23T09:38:38.985027+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.54,WOULD_BLOCK_GOLDEN_STACK_STRUCTURE_-1.0,4.0,67.65,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-9130dcdf52fb,62513.0,BEAR,BEARISH,,,2026-06-23T09:38:39.234918+00:00,BEARISH,tBTCF0:USTF0
v10.3-dashboard-ultimate-gate-2026-06-23,bitfinex,BITFINEX_ZERO,AI_EVALUATED,0.54,WOULD_BLOCK_SHORT_BLOCKED_NEAR_SUPPORT_WEAK,4.0,67.65,True,3.0,LEAN_BEAR,POST_AI,PERIODIC_RESEARCH_AI,,True,,,BEARISH,,,3.0,v10.3-dashboard-ultimate-gate-2026-06-23,WOULD_BLOCK,cont-9130dcdf52fb,62513.0,BEAR,BEARISH,,,2026-06-23T09:38:39.311173+00:00,BEARISH,tBTCF0:USTF0
